OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
F_OTU_7099,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7193,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7230,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7278,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7318,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7395,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7554,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_7610,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Unidentified,Teratosphaeriaceae_sp
F_OTU_49,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_947,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_991,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_1569,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_1705,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_2161,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_2491,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_2860,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_3077,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_3154,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_3206,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_3727,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_4638,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_4675,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_4715,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_4785,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_4796,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_5317,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_5662,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_6519,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_6813,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_7057,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Unidentified,Unidentified,Capnodiales_sp
F_OTU_323,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,Endoconidioma_populi
F_OTU_2342,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,Endoconidioma_populi
F_OTU_4521,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,Endoconidioma_populi
F_OTU_6664,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Endoconidioma,Endoconidioma_populi
F_OTU_5116,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Aureobasidium,Aureobasidium_melanogenum
F_OTU_53,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Aureobasidium,Aureobasidium_pullulans
F_OTU_196,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Aureobasidium,Aureobasidium_subglaciale
F_OTU_5000,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Aureobasidium,Aureobasidium_thailandense
F_OTU_2040,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Kabatina,Kabatina_thujae
F_OTU_6139,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Kabatina,Kabatina_thujae
F_OTU_829,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Selenophoma,Selenophoma_mahoniae
F_OTU_537,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Sydowia,Sydowia_polyspora
F_OTU_1325,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Sydowia,Sydowia_polyspora
F_OTU_1422,Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Unidentified,Dothioraceae_sp
F_OTU_2141,Fungi,Ascomycota,Dothideomycetes,Dothideales,Incertae_sedis,Phaeocryptopus,Phaeocryptopus_gaeumannii
F_OTU_2627,Fungi,Ascomycota,Dothideomycetes,Dothideales,Unidentified,Unidentified,Dothideales_sp
F_OTU_7112,Fungi,Ascomycota,Dothideomycetes,Dothideales,Unidentified,Unidentified,Dothideales_sp
F_OTU_3850,Fungi,Ascomycota,Dothideomycetes,Hysteriales,Unidentified,Unidentified,Hysteriales_sp
F_OTU_1748,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Eremomycetaceae,Arthrographis,Arthrographis_pinicola
F_OTU_3476,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Camarosporula,Camarosporula_persooniae
F_OTU_1637,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Incertomyces,Incertomyces_vagans
F_OTU_769,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptospora,Leptospora_rubella
F_OTU_811,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptospora,Leptospora_rubella
F_OTU_2713,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptospora,Leptospora_rubella
F_OTU_4964,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Leptospora,Leptospora_rubella
F_OTU_702,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Peltaster,Peltaster_fructicola
F_OTU_5356,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Peltaster,Peltaster_fructicola
F_OTU_3551,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Peltaster,Peltaster_sp
F_OTU_5982,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Phaeosclera,Phaeosclera_sp
F_OTU_26,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_brevis
F_OTU_7607,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_brevis
F_OTU_1051,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_halophila
F_OTU_1109,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_halophila
F_OTU_450,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_verkleyi
F_OTU_1309,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_verkleyi
F_OTU_1693,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_verkleyi
F_OTU_2159,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_verkleyi
F_OTU_3437,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_verkleyi
F_OTU_4585,Fungi,Ascomycota,Dothideomycetes,Incertae_sedis,Incertae_sedis,Zymoseptoria,Zymoseptoria_verkleyi
F_OTU_1242,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Elsinoe,Elsinoe_sp
F_OTU_2419,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Elsinoe,Elsinoe_sp
F_OTU_3677,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Elsinoe,Elsinoe_sp
F_OTU_3846,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Elsinoe,Elsinoe_sp
F_OTU_5576,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Elsinoe,Elsinoe_sp
F_OTU_3771,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Sphaceloma,Sphaceloma_erythrinae
F_OTU_5231,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Sphaceloma,Sphaceloma_protearum
F_OTU_3648,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Elsinoaceae,Unidentified,Elsinoaceae_sp
F_OTU_1236,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Incertae_sedis,Endosporium,Endosporium_aviarium
F_OTU_1532,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Incertae_sedis,Endosporium,Endosporium_aviarium
F_OTU_1673,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Incertae_sedis,Endosporium,Endosporium_aviarium
F_OTU_6855,Fungi,Ascomycota,Dothideomycetes,Myriangiales,Incertae_sedis,Endosporium,Endosporium_aviarium
F_OTU_5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
F_OTU_3784,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
F_OTU_4714,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
F_OTU_7422,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora,Corynespora_cassiicola
F_OTU_877,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Curreya,Curreya_austroafricana
F_OTU_1746,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Curreya,Curreya_grandicipis
F_OTU_1014,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Curreya,Curreya_sp
F_OTU_1471,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Curreya,Curreya_sp
F_OTU_4974,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Curreya,Curreya_sp
F_OTU_519,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora
F_OTU_6041,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora
F_OTU_1413,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_pratorum
F_OTU_1920,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_pratorum
F_OTU_873,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_sp
F_OTU_6193,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_sp
F_OTU_3386,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Unidentified,Cucurbitariaceae_sp
F_OTU_5297,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria,Didymosphaeria_sp
F_OTU_7051,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dothidotthiaceae,Barriopsis,Barriopsis_iraniana
F_OTU_478,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Ascochyta,Ascochyta_skagwayensis
F_OTU_2618,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Boeremia,Boeremia_exigua
F_OTU_2838,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Boeremia,Boeremia_exigua
F_OTU_7507,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Boeremia,Boeremia_exigua
F_OTU_605,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Dictyosporium,Dictyosporium_strelitziae
F_OTU_6147,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_applanata
F_OTU_1545,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_1593,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_2253,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_2497,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_2622,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_2690,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_2749,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3095,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3207,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3279,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3342,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3365,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3653,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3666,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3810,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3869,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_3909,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4203,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4303,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4331,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4340,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4453,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4550,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4666,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4758,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4861,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_4917,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5057,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5277,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5592,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5697,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5774,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5775,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5811,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5825,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5867,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5924,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5934,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_5978,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6013,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6056,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6099,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6171,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6173,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6288,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6339,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6517,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6592,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6597,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6644,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6649,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6699,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6761,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_6833,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7084,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7107,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7164,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7294,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7316,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7398,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7521,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_7627,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_fabae
F_OTU_956,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_2785,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_3420,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_3714,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_3770,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_4178,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_4599,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_5918,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_6302,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_6576,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_6891,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_7482,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_phacae
F_OTU_274,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_sp
F_OTU_5790,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_sp
F_OTU_5693,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_urticicola
F_OTU_7626,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_urticicola
F_OTU_3180,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_vitalbina
F_OTU_3277,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_vitalbina
F_OTU_7212,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Didymella,Didymella_vitalbina
F_OTU_214,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Letendraea,Letendraea_sp
F_OTU_1455,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Letendraea,Letendraea_sp
F_OTU_3247,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Letendraea,Letendraea_sp
F_OTU_4771,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Letendraea,Letendraea_sp
F_OTU_5499,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Letendraea,Letendraea_sp
F_OTU_6658,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Letendraea,Letendraea_sp
F_OTU_106,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_544,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_1137,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_2493,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_4357,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_4881,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_5305,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_7587,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Massariosphaeria,Massariosphaeria_sp
F_OTU_43,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Mycocentrospora,Mycocentrospora_sp
F_OTU_3942,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Neopeckia,Neopeckia_coulteri
F_OTU_1745,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Neophaeosphaeria,Neophaeosphaeria_filamentosa
F_OTU_3870,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Neophaeosphaeria,Neophaeosphaeria_filamentosa
F_OTU_2514,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Ochrocladosporium,Ochrocladosporium_adansoniae
F_OTU_4777,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_chrysanthemicola
F_OTU_5004,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_chrysanthemicola
F_OTU_7180,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_chrysanthemicola
F_OTU_784,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_dioscoreae
F_OTU_1251,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_dioscoreae
F_OTU_3268,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_dioscoreae
F_OTU_6078,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_dioscoreae
F_OTU_1029,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_1267,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_1950,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_2015,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_5789,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_5925,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_5990,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_6258,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
F_OTU_6479,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Incertae_sedis,Paraphoma,Paraphoma_sp
